token_id,fold
alp-fragment01_94_1,0
alp-fragment01_94_3,5
alp-fragment01_94_4,4
alp-fragment01_94_7,3
alp-fragment01_94_8,1
alp-fragment01_94_10,4
alp-fragment01_94_13,9
alp-fragment01_94_14,9
alp-fragment01_94_17,8
alp-fragment01_94_18,8
alp-fragment01_94_20,0
alp-fragment01_94_21,6
alp-fragment01_94_22,4
alp-fragment01_94_24,6
alp-fragment01_94_26,1
alp-fragment01_94_29,3
alp-fragment01_94_32,1
alp-fragment01_94_35,6
alp-fragment01_94_36,4
alp-fragment01_95_3,4
alp-fragment01_95_4,6
alp-fragment01_95_7,1
alp-fragment01_95_9,9
alp-fragment01_95_10,9
alp-fragment01_95_11,2
alp-fragment01_95_12,6
alp-fragment01_95_15,4
alp-fragment01_95_18,8
alp-fragment01_95_21,6
alp-fragment01_95_23,3
alp-fragment01_95_24,1
alp-fragment01_95_25,0
alp-fragment01_95_27,4
alp-fragment01_95_28,3
alp-fragment01_95_29,7
alp-fragment01_96_2,1
alp-fragment01_96_4,9
alp-fragment01_96_6,8
alp-fragment01_96_9,7
alp-fragment01_96_12,6
alp-fragment01_96_13,1
alp-fragment01_96_14,2
alp-fragment01_96_17,1
alp-fragment01_96_19,1
alp-fragment01_96_21,0
alp-fragment01_96_23,8
alp-fragment01_96_25,3
alp-fragment01_96_27,6
alp-fragment01_96_29,7
alp-fragment01_96_31,0
alp-fragment01_96_32,9
alp-fragment01_97_1,3
alp-fragment01_97_4,1
alp-fragment01_97_7,4
alp-fragment01_98_1,2
alp-fragment01_98_3,2
alp-fragment01_98_5,1
alp-fragment01_98_7,4
alp-fragment01_98_10,0
alp-fragment01_98_13,9
alp-fragment01_98_14,9
alp-fragment01_98_16,4
alp-fragment01_98_17,7
alp-fragment01_99_2,5
alp-fragment01_99_5,8
alp-fragment01_99_6,1
alp-fragment01_99_9,9
alp-fragment01_99_10,5
alp-fragment01_99_11,0
alp-fragment01_99_13,6
alp-fragment01_99_15,0
alp-fragment01_99_18,8
alp-fragment01_99_22,5
alp-fragment01_99_23,5
alp-fragment01_99_25,7
alp-fragment01_99_28,0
alp-fragment01_99_31,0
alp-fragment01_99_34,2
alp-fragment01_99_37,4
alp-fragment01_99_40,6
alp-fragment01_99_42,5
alp-fragment01_100_2,9
alp-fragment01_100_3,3
alp-fragment01_100_5,5
alp-fragment01_100_6,3
alp-fragment01_100_9,6
alp-fragment01_100_11,9
alp-fragment01_100_12,5
alp-fragment01_101_4,3
alp-fragment01_101_5,0
ew1-fragment01_1_1,1
ew1-fragment01_1_3,8
ew1-fragment01_2_2,3
ew1-fragment01_2_5,1
ew1-fragment01_2_6,1
ew1-fragment01_2_8,6
ew1-fragment01_2_10,7
ew1-fragment01_2_13,1
ew1-fragment01_2_14,0
ew1-fragment01_3_2,4
ew1-fragment01_3_6,0
ew1-fragment01_3_7,4
ew1-fragment01_3_9,3
ew1-fragment01_3_15,7
ew1-fragment01_3_16,1
ew1-fragment01_3_20,6
ew1-fragment01_3_23,3
ew1-fragment01_3_25,5
ew1-fragment01_3_26,1
ew1-fragment01_4_4,1
ew1-fragment01_4_6,9
ew1-fragment01_4_8,6
ew1-fragment01_4_10,5
ew1-fragment01_4_11,8
ew1-fragment01_4_15,3
ew1-fragment01_4_16,9
ew1-fragment01_4_17,9
ew1-fragment01_4_20,3
ew1-fragment01_4_21,5
ew1-fragment01_4_23,2
ew1-fragment01_4_24,0
ew1-fragment01_4_26,1
ew1-fragment01_4_29,2
ew1-fragment01_4_32,5
ew1-fragment01_4_33,9
ew1-fragment01_4_34,1
ew1-fragment01_4_35,8
ew1-fragment01_4_36,3
ew1-fragment01_4_37,0
ew1-fragment01_4_38,2
ew1-fragment01_4_40,3
ew1-fragment01_5_2,9
ew1-fragment01_5_3,3
ew1-fragment01_5_4,0
ew1-fragment01_5_5,3
ew1-fragment01_5_7,9
ew1-fragment01_5_12,5
ew1-fragment01_5_16,3
ew1-fragment01_5_17,2
ew1-fragment01_5_20,7
ew1-fragment01_5_22,5
ew1-fragment01_5_26,4
ew1-fragment01_5_28,9
ew1-fragment01_5_33,4
ew1-fragment01_5_36,5
ew1-fragment01_5_38,7
ew1-fragment01_6_2,1
ew1-fragment01_6_3,7
ew1-fragment01_6_5,6
ew1-fragment01_6_7,4
ew1-fragment01_6_8,2
ew1-fragment01_6_10,1
ew1-fragment01_6_12,3
ew1-fragment01_6_14,5
ew1-fragment01_6_17,0
ew1-fragment01_6_18,6
ew1-fragment01_6_20,6
ew1-fragment01_6_21,0
ew1-fragment01_6_23,5
ew1-fragment01_6_25,8
ew1-fragment01_6_28,9
ew1-fragment01_6_30,2
ew1-fragment01_6_31,5
ew1-fragment01_6_35,7
ew1-fragment01_6_37,0
ew1-fragment01_7_2,1
ew1-fragment01_7_3,5
ew1-fragment01_7_6,7
ew1-fragment01_7_8,7
ew1-fragment01_7_9,6
ew1-fragment01_7_11,0
ew1-fragment01_7_12,7
ew1-fragment01_7_14,5
ew1-fragment01_7_17,8
ew1-fragment01_7_18,7
ew1-fragment01_7_21,8
ew1-fragment01_7_22,5
ew1-fragment01_7_23,1
ew1-fragment01_7_26,5
ew1-fragment01_7_27,1
ew1-fragment01_7_29,2
ew1-fragment01_7_31,0
ew1-fragment01_7_35,3
ew1-fragment01_7_37,3
ew1-fragment01_7_40,1
ew1-fragment01_7_43,2
ew1-fragment01_7_45,7
ew1-fragment01_7_46,2
ew1-fragment01_7_48,4
ew1-fragment01_7_49,5
ew1-fragment01_7_50,1
ew1-fragment01_8_2,6
ew1-fragment01_8_3,5
ew1-fragment01_8_4,3
ew1-fragment01_8_6,3
ew1-fragment01_8_8,5
ew1-fragment01_8_11,3
ew1-fragment01_8_13,2
ew1-fragment01_8_19,4
ew1-fragment01_8_21,6
ew1-fragment01_8_23,6
ew1-fragment01_9_1,4
ew1-fragment01_9_2,8
ew1-fragment01_9_3,7
ew1-fragment01_9_7,5
ew1-fragment01_9_10,3
ew1-fragment01_9_11,4
ew1-fragment01_9_16,8
ew1-fragment01_9_20,2
ew1-fragment01_9_21,8
ew1-fragment01_9_24,4
ew1-fragment01_10_2,8
ew1-fragment01_10_3,1
ew1-fragment01_10_5,6
ew1-fragment01_10_7,2
ew1-fragment01_10_9,3
ew1-fragment01_10_12,6
ew1-fragment01_10_13,1
ew1-fragment01_10_18,7
ew1-fragment01_10_20,8
ew1-fragment01_10_21,5
ew1-fragment01_10_24,2
ew1-fragment01_10_27,5
ew1-fragment01_10_28,8
ew1-fragment01_10_30,0
ew1-fragment01_10_31,8
ew1-fragment01_10_34,6
ew1-fragment01_10_36,1
ew1-fragment01_10_39,0
ew1-fragment01_10_40,2
ew1-fragment01_10_42,6
ew1-fragment01_10_43,2
ew1-fragment01_10_45,1
ew1-fragment01_11_2,4
ew1-fragment01_11_5,2
ew1-fragment01_11_10,0
ew1-fragment01_11_11,9
ew1-fragment01_11_15,5
ew1-fragment01_11_18,2
ew1-fragment01_11_20,3
ew1-fragment01_11_23,2
ew1-fragment01_11_31,5
ew1-fragment01_11_32,2
ew1-fragment01_11_34,2
ew1-fragment01_11_37,3
ew1-fragment01_11_38,2
ew1-fragment01_12_1,5
ew1-fragment01_12_3,9
ew1-fragment01_12_6,8
ew1-fragment01_12_9,9
ew1-fragment01_12_10,0
ew1-fragment01_12_11,5
ew1-fragment01_12_17,3
ew1-fragment01_12_19,2
ew1-fragment01_12_21,5
ew1-fragment01_13_3,9
ew1-fragment01_13_5,9
ew1-fragment01_13_7,3
ew1-fragment01_13_10,4
ew1-fragment01_13_13,6
ew1-fragment01_13_15,4
ew1-fragment01_13_17,7
ew1-fragment01_13_19,2
ew1-fragment01_13_23,1
ew1-fragment01_13_30,4
ew1-fragment01_13_31,6
ew1-fragment01_14_2,7
ew1-fragment01_14_3,7
ew1-fragment01_14_7,3
ew1-fragment01_14_10,3
ew1-fragment01_14_11,5
ew1-fragment01_14_14,6
ew1-fragment01_14_16,6
ew1-fragment01_14_17,6
ew1-fragment01_14_20,9
ew1-fragment01_14_23,9
ew1-fragment01_15_1,5
ew1-fragment01_15_2,5
ew1-fragment01_15_4,3
ew1-fragment01_15_7,7
ew1-fragment01_15_9,0
ew1-fragment01_15_14,5
ew1-fragment01_15_16,5
ew1-fragment01_15_19,8
ew1-fragment01_15_20,6
ew1-fragment01_15_23,2
ew1-fragment01_15_24,2
ew1-fragment01_15_27,6
ew1-fragment01_15_28,9
ew1-fragment01_15_30,0
ew1-fragment01_15_32,0
ew1-fragment01_15_33,5
ew1-fragment01_15_37,9
ew1-fragment01_15_38,5
ew1-fragment01_15_41,7
ew1-fragment01_15_43,2
ew1-fragment01_15_45,2
ew1-fragment01_15_48,8
ew1-fragment01_15_50,0
ew1-fragment01_15_52,8
ew1-fragment01_15_55,2
ew1-fragment01_15_57,1
ew1-fragment01_15_60,3
ew1-fragment01_16_1,9
ew1-fragment01_16_3,6
ew1-fragment01_16_5,4
ew1-fragment01_16_10,8
ew1-fragment01_16_15,8
ew1-fragment01_16_18,5
ew1-fragment01_16_21,6
ew1-fragment01_17_1,4
ew1-fragment01_17_2,3
ew1-fragment01_17_4,4
ew1-fragment01_17_7,7
ew1-fragment01_17_14,9
ew1-fragment01_17_17,6
ew1-fragment01_17_20,0
ew1-fragment01_17_26,7
ew1-fragment01_17_27,5
ew1-fragment01_18_1,5
ew1-fragment01_18_2,4
ew1-fragment01_18_3,8
ew1-fragment01_18_6,2
ew1-fragment01_18_8,9
ew1-fragment01_18_11,6
ew1-fragment01_18_13,1
ew1-fragment01_18_14,4
ew1-fragment01_19_2,9
ew1-fragment01_19_3,2
ew1-fragment01_19_5,7
ew1-fragment01_19_6,0
ew1-fragment01_19_8,5
ew1-fragment01_19_9,5
ew1-fragment01_20_1,0
ew1-fragment01_20_2,8
ew1-fragment01_20_5,7
ew1-fragment01_20_8,1
ew1-fragment01_20_9,7
ew1-fragment01_21_2,1
ew1-fragment01_21_3,0
ew1-fragment01_21_4,0
ew1-fragment01_21_5,9
ew1-fragment01_21_8,7
ew1-fragment01_21_11,5
ew1-fragment01_21_12,0
ew1-fragment01_21_14,7
ew1-fragment01_21_17,7
ew1-fragment01_21_18,9
ew1-fragment01_22_1,7
ew1-fragment01_22_2,1
ew1-fragment01_22_3,2
ew1-fragment01_22_4,6
ew1-fragment01_22_5,1
ew1-fragment01_23_2,7
ew1-fragment01_23_7,2
ew1-fragment01_23_8,7
ew1-fragment01_23_11,2
ew1-fragment01_24_3,3
ew1-fragment01_24_4,2
ew1-fragment01_25_2,0
ew1-fragment01_25_3,1
ew1-fragment01_25_6,7
ew1-fragment01_26_2,7
ew1-fragment01_26_4,5
ew1-fragment01_26_5,9
ew1-fragment01_26_6,5
ew1-fragment01_26_9,1
ew1-fragment01_26_17,8
ew1-fragment01_26_20,3
ew1-fragment01_26_22,2
ew1-fragment01_26_24,0
ew1-fragment01_26_25,5
ew1-fragment01_27_1,5
ew1-fragment01_27_2,3
ew1-fragment01_28_2,8
ew1-fragment01_28_3,8
ew1-fragment01_28_5,7
ew1-fragment01_28_6,0
ew1-fragment01_28_10,1
ew1-fragment01_28_11,0
ew1-fragment01_28_13,3
ew1-fragment01_28_18,7
ew1-fragment01_28_20,1
ew1-fragment01_28_21,8
ew1-fragment01_29_2,8
ew1-fragment01_29_3,5
ew1-fragment01_29_5,7
ew1-fragment01_29_6,3
ew1-fragment01_29_14,2
ew1-fragment01_30_2,1
ew1-fragment01_30_3,9
ew1-fragment01_31_1,4
ew1-fragment01_31_2,5
ew1-fragment01_31_4,6
ew1-fragment01_32_2,8
ew1-fragment01_32_3,5
ew1-fragment01_32_7,1
ew1-fragment01_32_10,8
ew1-fragment01_33_3,4
ew1-fragment01_33_4,4
ew1-fragment01_33_6,7
ew1-fragment01_34_2,9
ew1-fragment01_34_3,1
ew1-fragment01_34_5,8
ew1-fragment01_34_6,8
ew1-fragment01_34_9,0
ew1-fragment01_34_10,5
ew1-fragment01_34_12,0
ew1-fragment01_35_3,0
ew1-fragment01_35_4,3
ew1-fragment01_36_2,8
ew1-fragment01_36_5,8
ew1-fragment01_36_6,4
ew1-fragment01_36_7,8
ew1-fragment01_36_9,9
ew1-fragment01_36_11,0
ew1-fragment01_36_14,6
ew1-fragment01_36_16,4
ew1-fragment01_36_18,9
ew1-fragment01_36_19,2
ew1-fragment01_36_22,8
ew1-fragment01_36_23,9
ew1-fragment01_36_24,4
ew1-fragment01_37_5,2
ew1-fragment01_37_8,4
ew1-fragment01_37_9,6
ew1-fragment01_37_12,0
ew1-fragment01_37_13,1
ew1-fragment01_37_15,0
ew1-fragment01_37_17,5
ew1-fragment01_37_19,5
ew1-fragment01_37_22,5
ew1-fragment01_37_24,6
ew1-fragment01_37_25,6
ew1-fragment01_37_27,2
ew1-fragment01_37_31,5
ew1-fragment01_37_33,5
ew1-fragment01_37_35,7
ew1-fragment01_37_40,2
ew1-fragment01_37_43,4
ew1-fragment01_38_3,3
ew1-fragment01_38_5,3
ew1-fragment01_38_9,0
ew1-fragment01_38_13,9
ew1-fragment01_38_18,1
ew1-fragment01_38_19,4
ew1-fragment01_38_23,4
ew1-fragment01_38_24,1
ew1-fragment01_40_2,4
ew1-fragment01_40_4,3
ew1-fragment01_40_6,2
ew1-fragment01_40_8,9
ew1-fragment01_40_13,2
ew1-fragment01_40_15,2
ew1-fragment01_40_18,0
ew1-fragment01_40_19,2
ew1-fragment01_40_24,5
ew1-fragment01_41_2,3
ew1-fragment01_41_5,5
ew1-fragment01_41_7,9
ew1-fragment01_41_10,5
ew1-fragment01_41_14,7
ew1-fragment01_41_15,5
ew1-fragment01_41_18,6
ew1-fragment01_41_21,5
ew1-fragment01_41_22,1
ew1-fragment01_41_26,6
ew1-fragment01_41_29,7
ew1-fragment01_41_33,5
ew1-fragment01_41_35,4
ew1-fragment01_42_2,4
ew1-fragment01_42_4,2
ew1-fragment01_42_6,2
ew1-fragment01_42_7,9
ew1-fragment01_42_9,4
ew1-fragment01_42_12,3
ew1-fragment01_42_13,9
ew1-fragment01_42_17,2
ew1-fragment01_42_18,6
ew1-fragment01_42_20,5
ew1-fragment01_42_24,3
ew1-fragment01_42_26,6
ew1-fragment01_42_28,9
ew1-fragment01_43_4,7
ew1-fragment01_43_5,0
ew1-fragment01_43_8,0
ew1-fragment01_43_10,5
ew1-fragment01_43_11,7
ew1-fragment01_43_12,1
ew1-fragment01_43_15,5
ew1-fragment01_43_19,3
ew1-fragment01_43_22,9
ew1-fragment01_43_24,7
ew1-fragment01_43_26,0
ew1-fragment01_43_29,4
ew1-fragment01_43_30,3
ew1-fragment01_43_31,1
ew1-fragment01_43_33,9
ew1-fragment01_43_34,6
ew1-fragment01_43_37,8
ew1-fragment01_43_38,3
ew1-fragment01_43_41,1
ew1-fragment01_43_43,0
ew1-fragment01_43_44,1
ew1-fragment01_43_46,3
ew1-fragment01_44_3,4
ew1-fragment01_44_4,3
ew1-fragment01_44_7,3
ew1-fragment01_44_9,4
ew1-fragment01_44_11,0
ew1-fragment01_44_14,9
ew1-fragment01_44_16,1
ew1-fragment01_44_19,8
ew1-fragment01_44_21,3
ew1-fragment01_44_23,4
ew1-fragment01_44_24,1
ew1-fragment01_44_25,4
ew1-fragment01_44_27,7
ew1-fragment01_44_28,7
ew1-fragment01_45_2,3
ew1-fragment01_45_7,9
ew1-fragment01_45_9,9
ew1-fragment01_45_10,6
ew1-fragment01_45_13,6
ew1-fragment01_45_16,0
ew1-fragment01_45_19,5
ew1-fragment01_45_22,4
ew1-fragment01_45_24,5
ew1-fragment01_45_26,9
ew1-fragment01_45_28,8
ew1-fragment01_45_32,1
ew1-fragment01_45_36,6
ew1-fragment01_45_39,5
ew1-fragment01_45_41,4
ew1-fragment01_45_44,4
ew1-fragment01_45_46,4
ew1-fragment01_46_2,7
ew1-fragment01_46_6,5
ew1-fragment01_46_7,3
ew1-fragment01_46_12,9
ew1-fragment01_46_14,6
ew1-fragment01_46_15,2
ew1-fragment01_46_17,3
ew1-fragment01_46_22,7
ew1-fragment01_46_23,5
ew1-fragment01_47_2,7
ew1-fragment01_47_3,8
ew1-fragment01_47_5,9
ew1-fragment01_47_9,4
ew1-fragment01_47_11,9
ew1-fragment01_47_13,9
ew1-fragment01_47_16,7
ew1-fragment01_47_18,2
ew1-fragment01_47_20,5
ew1-fragment01_47_21,9
ew1-fragment01_47_24,2
ew1-fragment01_47_26,6
ew1-fragment01_47_29,1
ew1-fragment01_47_30,5
ew1-fragment01_48_3,3
ew1-fragment01_48_4,3
ew1-fragment01_48_6,7
ew1-fragment01_48_12,8
ew1-fragment01_48_14,2
ew1-fragment01_48_18,2
ew1-fragment01_48_20,3
ew1-fragment01_48_22,3
ew1-fragment01_48_23,2
ew1-fragment01_48_25,3
ew1-fragment01_48_29,9
ew1-fragment01_48_30,9
ew1-fragment01_48_34,8
ew1-fragment01_49_1,9
ew1-fragment01_49_5,2
ew1-fragment01_49_7,2
ew1-fragment01_49_10,8
ew1-fragment01_49_11,7
ew1-fragment01_49_14,8
ew1-fragment01_49_15,9
ew1-fragment01_49_21,9
ew1-fragment01_49_22,5
ew1-fragment01_49_24,4
ew1-fragment01_50_2,1
ew1-fragment01_50_3,1
ew1-fragment01_50_5,5
ew1-fragment01_50_7,0
ew1-fragment01_50_9,9
ew1-fragment01_50_13,2
ew1-fragment01_50_14,4
ew1-fragment01_50_17,7
ew1-fragment01_50_18,8
ew1-fragment01_50_21,5
ew1-fragment01_50_23,2
ew1-fragment01_50_25,0
ew1-fragment01_50_26,6
ew1-fragment01_50_29,1
ew1-fragment01_50_31,5
ew1-fragment01_51_2,7
ew1-fragment01_51_6,2
ew1-fragment01_51_9,3
ew1-fragment01_51_10,6
ew1-fragment01_51_13,5
ew1-fragment01_51_14,4
ew1-fragment01_52_4,1
ew1-fragment01_52_8,1
ew1-fragment01_52_9,5
ew1-fragment01_52_11,3
ew1-fragment01_52_13,3
ew1-fragment01_52_16,1
ew1-fragment01_52_18,7
ew1-fragment01_52_20,5
ew1-fragment01_52_22,7
ew1-fragment01_52_23,5
ew1-fragment01_52_24,9
ew1-fragment01_53_2,1
ew1-fragment01_53_5,7
ew1-fragment01_53_6,6
ew1-fragment01_53_7,5
ew1-fragment01_53_8,9
ew1-fragment01_53_10,7
ew1-fragment01_53_14,9
ew1-fragment01_53_17,1
ew1-fragment01_53_18,4
ew1-fragment01_53_23,9
ew1-fragment01_53_24,9
ew1-fragment01_53_27,4
ew1-fragment01_53_29,6
ew1-fragment01_53_30,3
ew1-fragment01_53_31,1
ew1-fragment01_53_34,2
ew1-fragment01_53_35,8
ew1-fragment01_53_38,4
ew1-fragment01_54_1,7
ew1-fragment01_54_3,1
ew1-fragment01_54_5,6
ew1-fragment01_54_6,9
ew1-fragment01_54_7,9
ew1-fragment01_54_8,2
ew1-fragment01_54_9,6
ew1-fragment01_54_11,1
ew1-fragment01_54_15,7
ew1-fragment01_54_16,6
ew1-fragment01_54_17,4
ew1-fragment01_54_19,3
ew1-fragment01_54_20,6
ew1-fragment01_54_22,9
ew1-fragment01_54_24,6
ew1-fragment01_54_25,9
ew1-fragment01_55_3,9
ew1-fragment01_55_4,1
ew1-fragment01_55_7,1
ew1-fragment01_55_10,6
ew1-fragment01_55_15,6
ew1-fragment01_55_19,7
ew1-fragment01_55_21,4
ew1-fragment01_55_22,4
ew1-fragment01_55_25,1
ew1-fragment01_55_28,9
ew1-fragment01_55_30,2
ew1-fragment01_55_33,1
ew1-fragment01_55_38,7
ew1-fragment01_55_41,1
ew1-fragment01_55_44,0
ew1-fragment01_55_48,6
ew1-fragment01_55_49,1
ew1-fragment01_55_52,2
ew1-fragment01_56_1,1
ew1-fragment01_56_2,0
ew1-fragment01_56_5,0
ew1-fragment01_56_8,4
ew1-fragment01_56_11,0
ew1-fragment01_56_12,2
ew1-fragment01_56_13,2
ew1-fragment01_56_15,6
ew1-fragment01_56_18,1
ew1-fragment01_56_20,0
ew1-fragment01_56_21,4
ew1-fragment01_56_23,8
ew1-fragment01_56_27,7
ew1-fragment01_56_30,4
ew1-fragment01_56_31,6
ew1-fragment01_56_33,7
ew1-fragment01_56_35,8
ew1-fragment01_56_37,1
ew1-fragment01_56_40,0
ew1-fragment01_56_42,2
ew1-fragment01_57_2,9
ew1-fragment01_57_3,3
ew1-fragment01_57_4,9
ew1-fragment01_57_7,2
ew1-fragment01_57_10,6
ew1-fragment01_57_11,3
ew1-fragment01_57_14,4
ew1-fragment01_57_15,6
ew1-fragment01_57_19,4
ew1-fragment01_57_21,1
ew1-fragment01_57_24,0
ew1-fragment01_57_26,6
ew1-fragment01_57_30,9
ew1-fragment01_57_31,6
ew1-fragment01_57_33,0
ew1-fragment01_57_36,2
ew1-fragment01_57_39,0
ew1-fragment01_57_43,1
ew1-fragment01_57_44,3
ew1-fragment01_57_47,6
ew1-fragment01_57_48,0
ew1-fragment01_57_50,9
ew1-fragment01_57_54,3
ew1-fragment01_57_57,0
ew1-fragment01_57_59,2
ew1-fragment01_57_62,8
ew1-fragment01_57_63,7
ew1-fragment01_58_2,4
ew1-fragment01_58_4,6
ew1-fragment01_58_6,2
ew1-fragment01_58_8,1
ew1-fragment01_58_11,9
ew1-fragment01_58_13,2
ew1-fragment01_58_14,6
ew1-fragment01_58_17,1
ew1-fragment01_58_19,4
ew1-fragment01_58_23,0
ew1-fragment01_58_24,3
ew1-fragment01_58_27,8
ew1-fragment01_58_29,3
ew1-fragment01_59_3,8
ew1-fragment01_59_4,4
ew1-fragment01_59_10,3
ew1-fragment01_59_14,5
ew1-fragment01_59_20,5
ew1-fragment01_59_22,4
ew1-fragment01_59_26,1
ew1-fragment01_60_3,5
ew1-fragment01_60_8,4
ew1-fragment01_60_11,6
ew1-fragment01_60_14,3
ew1-fragment01_60_18,7
ew1-fragment01_60_19,5
ew1-fragment01_60_21,8
ew1-fragment01_60_25,0
ew1-fragment01_60_28,5
ew1-fragment01_61_1,5
ew1-fragment01_61_4,6
ew1-fragment01_61_6,3
ew1-fragment01_61_8,5
ew1-fragment01_61_10,3
ew1-fragment01_61_11,3
ew1-fragment01_61_13,4
ew1-fragment01_61_14,6
ew1-fragment01_61_17,4
ew1-fragment01_61_20,2
ew1-fragment01_61_21,9
ew1-fragment01_61_23,0
ew1-fragment01_61_26,4
ew1-fragment01_61_29,2
ew1-fragment01_61_32,0
ew1-fragment01_61_33,5
ew1-fragment01_62_2,4
ew1-fragment01_62_3,1
ew1-fragment01_62_4,1
ew1-fragment01_62_5,4
ew1-fragment01_62_9,9
ew1-fragment01_62_10,5
ew1-fragment01_62_13,4
ew1-fragment01_62_14,2
ew1-fragment01_62_17,1
ew1-fragment01_62_21,6
ew1-fragment01_62_23,9
ew1-fragment01_62_26,6
ew1-fragment01_62_27,8
ew1-fragment01_62_29,9
ew1-fragment01_62_32,0
ew1-fragment01_62_35,1
ew1-fragment01_62_36,3
ew1-fragment01_62_39,9
ew1-fragment01_62_41,2
ew1-fragment01_62_42,7
ew1-fragment01_62_45,6
ew1-fragment01_63_4,7
ew1-fragment01_63_5,4
ew1-fragment01_63_6,7
ew1-fragment01_63_8,7
ew1-fragment01_63_10,4
ew1-fragment01_63_12,8
ew1-fragment01_63_13,5
ew1-fragment01_63_14,4
ew1-fragment01_63_17,7
ew1-fragment01_63_18,8
ew1-fragment01_63_20,9
ew1-fragment01_63_22,4
ew1-fragment01_63_25,9
ew1-fragment01_63_27,1
ew1-fragment01_63_28,9
ew1-fragment01_64_2,3
ew1-fragment01_64_3,2
ew1-fragment01_64_5,0
ew1-fragment01_64_6,5
ew1-fragment01_64_10,7
ew1-fragment01_64_16,0
ew1-fragment01_64_19,8
ew1-fragment01_64_20,2
ew1-fragment01_64_21,9
ew1-fragment01_64_23,9
ew1-fragment01_65_2,2
ew1-fragment01_65_5,2
ew1-fragment01_66_2,1
ew1-fragment01_66_3,8
ew1-fragment01_66_5,1
ew1-fragment01_66_7,2
ew1-fragment01_66_9,1
ew1-fragment01_66_10,8
ew1-fragment01_66_12,6
ew1-fragment01_66_15,0
ew1-fragment01_66_17,9
ew1-fragment01_66_21,0
ew1-fragment01_66_22,6
ew1-fragment01_66_24,7
ew1-fragment01_66_26,1
ew1-fragment01_66_27,9
ew1-fragment01_66_30,0
ew1-fragment01_67_5,6
ew1-fragment01_67_6,3
ew1-fragment01_67_8,9
ew1-fragment01_67_9,1
ew1-fragment01_67_13,2
ew1-fragment01_67_14,1
ew1-fragment01_67_15,2
ew1-fragment01_67_20,4
ew1-fragment01_67_21,1
ew1-fragment01_67_22,4
ew1-fragment01_67_25,9
ew1-fragment01_67_26,0
ew1-fragment01_67_28,5
ew1-fragment01_67_34,4
ew1-fragment01_67_36,0
ew1-fragment01_67_39,9
ew1-fragment01_67_40,0
ew1-fragment01_67_42,3
ew1-fragment01_67_45,0
ew1-fragment01_67_46,4
ew1-fragment01_67_50,2
ew1-fragment01_68_3,8
ew1-fragment01_68_4,6
ew1-fragment01_68_5,5
ew1-fragment01_68_7,4
ew1-fragment01_68_9,0
ew1-fragment01_68_11,7
ew1-fragment01_68_13,4
ew1-fragment01_68_14,9
ew1-fragment01_68_17,8
ew1-fragment01_68_20,7
ew1-fragment01_68_21,0
ew1-fragment01_68_24,0
ew1-fragment01_68_25,9
ew1-fragment01_68_26,1
ew1-fragment01_68_29,2
ew1-fragment01_68_30,1
ew1-fragment01_68_35,8
ew1-fragment01_68_38,4
ew1-fragment01_68_39,1
ew1-fragment01_68_41,2
ew1-fragment01_68_44,4
ew1-fragment01_68_46,0
ew1-fragment01_69_2,3
ew1-fragment01_69_4,7
ew1-fragment01_69_7,8
ew1-fragment01_69_9,0
ew1-fragment01_69_10,7
ew1-fragment01_69_12,8
ew1-fragment01_70_2,4
ew1-fragment01_70_7,8
ew1-fragment01_70_8,3
ew1-fragment01_70_9,7
ew1-fragment01_70_11,3
ew1-fragment01_70_15,2
ew1-fragment01_70_16,4
ew1-fragment01_70_18,2
ew1-fragment01_70_21,3
ew1-fragment01_70_22,6
ew1-fragment01_70_23,6
ew1-fragment01_71_1,9
ew1-fragment01_71_2,8
ew1-fragment01_71_4,1
ew1-fragment01_71_5,2
ew1-fragment01_71_6,5
ew1-fragment01_71_7,4
ew1-fragment01_71_8,1
ew1-fragment01_71_10,1
ew1-fragment01_71_13,2
ew1-fragment01_71_16,7
ew1-fragment01_71_18,1
ew1-fragment01_71_23,1
ew1-fragment01_71_24,6
ew1-fragment01_71_25,5
ew1-fragment01_71_28,1
ew1-fragment01_71_29,4
ew1-fragment01_71_32,0
ew1-fragment01_71_35,7
ew1-fragment01_71_37,2
ew1-fragment01_71_39,5
ew1-fragment01_71_42,3
ew1-fragment01_71_44,9
ew1-fragment01_71_46,4
ew1-fragment01_71_49,1
ew1-fragment01_72_3,8
ew1-fragment01_72_6,4
ew1-fragment01_72_9,2
ew1-fragment01_72_10,5
ew1-fragment01_72_14,6
ew1-fragment01_72_15,6
ew1-fragment01_72_20,5
ew1-fragment01_72_21,4
ew1-fragment01_72_23,6
ew1-fragment01_72_27,6
ew1-fragment01_72_28,5
ew1-fragment01_72_31,0
ew1-fragment01_72_34,3
ew1-fragment01_72_37,4
ew1-fragment01_72_38,7
ew1-fragment01_72_41,6
ew1-fragment01_72_45,2
ew1-fragment01_72_49,8
ew1-fragment01_72_50,8
ew1-fragment01_72_51,1
ew1-fragment01_72_53,0
ew1-fragment01_72_54,6
ew1-fragment01_72_56,6
ew1-fragment01_72_57,8
ew1-fragment01_72_59,7
ew1-fragment01_72_60,0
ew1-fragment01_72_62,4
ew1-fragment01_72_63,7
ew1-fragment01_72_67,8
ew1-fragment01_72_68,0
ew1-fragment01_72_69,3
ew1-fragment01_72_70,1
ew1-fragment01_72_72,4
